identity	disposition	target_identity	rationale	first_path	first_line	occurrence_count
npa.std-library.human-module-graph-edge.v1	retain-with-domain-separated-child	npa.std-library.human-module-graph-edge.v1	unchanged_standard_library_layout_commits_new_profiles_certificate_bytes_or_certificate_derived_hashes	npa-core/crates/npa-api/src/std_library.rs	96	1
npa.std-library.human-module-index-debug.v1	retain-with-domain-separated-child	npa.std-library.human-module-index-debug.v1	unchanged_standard_library_layout_commits_new_profiles_certificate_bytes_or_certificate_derived_hashes	npa-core/crates/npa-api/src/std_library.rs	93	1
npa.std-library.human-theorem-search-entry.v1	retain-with-domain-separated-child	npa.std-library.human-theorem-search-entry.v1	unchanged_standard_library_layout_commits_new_profiles_certificate_bytes_or_certificate_derived_hashes	npa-core/crates/npa-api/src/std_library.rs	92	1
npa.std-library.human-theorem-search-view.v1	retain-with-domain-separated-child	npa.std-library.human-theorem-search-view.v1	unchanged_standard_library_layout_commits_new_profiles_certificate_bytes_or_certificate_derived_hashes	npa-core/crates/npa-api/src/std_library.rs	91	1
npa.std-library.std-axiom-report.v1	retain-with-domain-separated-child	npa.std-library.std-axiom-report.v1	unchanged_standard_library_layout_commits_new_profiles_certificate_bytes_or_certificate_derived_hashes	npa-core/crates/npa-api/src/std_library.rs	87	2
npa.std-library.std-global-ref-view.v1	retain-with-domain-separated-child	npa.std-library.std-global-ref-view.v1	unchanged_standard_library_layout_commits_new_profiles_certificate_bytes_or_certificate_derived_hashes	npa-core/crates/npa-api/src/std_library.rs	90	1
npa.std-library.std-global-ref.v1	retain-with-domain-separated-child	npa.std-library.std-global-ref.v1	unchanged_standard_library_layout_commits_new_profiles_certificate_bytes_or_certificate_derived_hashes	npa-core/crates/npa-api/src/std_library.rs	89	1
npa.std-library.std-import-bundle-set.v1	retain-with-domain-separated-child	npa.std-library.std-import-bundle-set.v1	unchanged_standard_library_layout_commits_new_profiles_certificate_bytes_or_certificate_derived_hashes	npa-core/crates/npa-api/src/std_library.rs	84	1
npa.std-library.std-import-bundle.v1	retain-with-domain-separated-child	npa.std-library.std-import-bundle.v1	unchanged_standard_library_layout_commits_new_profiles_certificate_bytes_or_certificate_derived_hashes	npa-core/crates/npa-api/src/std_library.rs	83	1
npa.std-library.std-library-release.v1	retain-with-domain-separated-child	npa.std-library.std-library-release.v1	unchanged_standard_library_layout_commits_new_profiles_certificate_bytes_or_certificate_derived_hashes	npa-core/crates/npa-api/src/std_library.rs	82	1
npa.std-library.std-module-artifact.v1	retain-with-domain-separated-child	npa.std-library.std-module-artifact.v1	unchanged_standard_library_layout_commits_new_profiles_certificate_bytes_or_certificate_derived_hashes	npa-core/crates/npa-api/src/std_library.rs	81	1
npa.std-library.std-prompt-example.v1	retain-with-domain-separated-child	npa.std-library.std-prompt-example.v1	unchanged_standard_library_layout_commits_new_profiles_certificate_bytes_or_certificate_derived_hashes	npa-core/crates/npa-api/src/std_library.rs	104	1
npa.std-library.std-prompt-metadata-set.v1	retain-with-domain-separated-child	npa.std-library.std-prompt-metadata-set.v1	unchanged_standard_library_layout_commits_new_profiles_certificate_bytes_or_certificate_derived_hashes	npa-core/crates/npa-api/src/std_library.rs	102	1
npa.std-library.std-prompt-metadata.v1	retain-with-domain-separated-child	npa.std-library.std-prompt-metadata.v1	unchanged_standard_library_layout_commits_new_profiles_certificate_bytes_or_certificate_derived_hashes	npa-core/crates/npa-api/src/std_library.rs	103	1
npa.std-library.std-rewrite-profile-set.v1	retain-with-domain-separated-child	npa.std-library.std-rewrite-profile-set.v1	unchanged_standard_library_layout_commits_new_profiles_certificate_bytes_or_certificate_derived_hashes	npa-core/crates/npa-api/src/std_library.rs	99	1
npa.std-library.std-rewrite-profile.v1	retain-with-domain-separated-child	npa.std-library.std-rewrite-profile.v1	unchanged_standard_library_layout_commits_new_profiles_certificate_bytes_or_certificate_derived_hashes	npa-core/crates/npa-api/src/std_library.rs	98	1
npa.std-library.std-rule-telescope.v1	retain-with-domain-separated-child	npa.std-library.std-rule-telescope.v1	unchanged_standard_library_layout_commits_new_profiles_certificate_bytes_or_certificate_derived_hashes	npa-core/crates/npa-api/src/std_library.rs	97	1
npa.std-library.std-simp-profile-set.v1	retain-with-domain-separated-child	npa.std-library.std-simp-profile-set.v1	unchanged_standard_library_layout_commits_new_profiles_certificate_bytes_or_certificate_derived_hashes	npa-core/crates/npa-api/src/std_library.rs	101	1
npa.std-library.std-simp-profile.v1	retain-with-domain-separated-child	npa.std-library.std-simp-profile.v1	unchanged_standard_library_layout_commits_new_profiles_certificate_bytes_or_certificate_derived_hashes	npa-core/crates/npa-api/src/std_library.rs	100	1
npa.std-library.std-tactic-options-recipe.v1	retain-with-domain-separated-child	npa.std-library.std-tactic-options-recipe.v1	unchanged_standard_library_layout_commits_new_profiles_certificate_bytes_or_certificate_derived_hashes	npa-core/crates/npa-api/src/std_library.rs	85	1
npa.std-library.std-theorem-index.v1	retain-with-domain-separated-child	npa.std-library.std-theorem-index.v1	unchanged_standard_library_layout_commits_new_profiles_certificate_bytes_or_certificate_derived_hashes	npa-core/crates/npa-api/src/std_library.rs	88	2
npa.stdlib-machine.v1	retain-with-domain-separated-child	npa.stdlib-machine.v1	unchanged_standard_library_layout_commits_new_profiles_certificate_bytes_or_certificate_derived_hashes	npa-core/crates/npa-api/src/std_library.rs	70	1
npa.stdlib.mvp.v1	retain-with-domain-separated-child	npa.stdlib.mvp.v1	unchanged_standard_library_layout_commits_new_profiles_certificate_bytes_or_certificate_derived_hashes	npa-core/crates/npa-api/src/std_library.rs	71	1
npa.stdlib.prompt-metadata.mvp.v1	retain-with-domain-separated-child	npa.stdlib.prompt-metadata.mvp.v1	unchanged_standard_library_layout_commits_new_profiles_certificate_bytes_or_certificate_derived_hashes	npa-core/crates/npa-api/src/std_library.rs	72	1
npa.stdlib.theorem-index.mvp.v1	retain-with-domain-separated-child	npa.stdlib.theorem-index.mvp.v1	unchanged_standard_library_layout_commits_new_profiles_certificate_bytes_or_certificate_derived_hashes	npa-core/crates/npa-api/src/std_library.rs	114	1
npa.tactic.constructor-candidate-id.v1	unrelated	-	reviewed_outside_changed_term_local_context_diagnostic_or_zeta_payload	npa-core/crates/npa-tactic/src/lib.rs	10013	1
npa.tactic.constructor-candidate.v1	unrelated	-	reviewed_outside_changed_term_local_context_diagnostic_or_zeta_payload	npa-core/crates/npa-tactic/src/lib.rs	9990	1
npa.targeted_build_certs.rollout_run.v0.2	unrelated	-	reviewed_outside_changed_term_local_context_diagnostic_or_zeta_payload	npa-core/crates/npa-cli/examples/targeted_build_certs_bench.rs	1888	1
npa.theorem-invention.artifact-identity.hash.v1	retain-with-domain-separated-child	npa.theorem-invention.artifact-identity.hash.v1	unchanged_theorem_invention_envelope_commits_new_environment_import_certificate_or_parser_boundaries	npa-core/crates/npa-api/src/trust.rs	2328	1
npa.theorem-invention.artifact.v1	retain-with-domain-separated-child	npa.theorem-invention.artifact.v1	unchanged_theorem_invention_envelope_commits_new_environment_import_certificate_or_parser_boundaries	npa-core/crates/npa-api/src/trust.rs	663	1
npa.theorem-invention.generalized-context.hash.v1	unrelated	-	reviewed_outside_changed_term_local_context_diagnostic_or_zeta_payload	npa-core/crates/npa-api/src/trust.rs	2277	1
npa.theorem-invention.generalized-context.v1	unrelated	-	reviewed_outside_changed_term_local_context_diagnostic_or_zeta_payload	npa-core/crates/npa-api/src/trust.rs	665	1
npa.theorem-invention.proof-task.artifact-readiness.hash.v1	unrelated	-	reviewed_outside_changed_term_local_context_diagnostic_or_zeta_payload	npa-core/crates/npa-api/src/trust.rs	2823	1
npa.theorem-invention.proof-task.artifact-readiness.v1	unrelated	-	reviewed_outside_changed_term_local_context_diagnostic_or_zeta_payload	npa-core/crates/npa-api/src/trust.rs	683	1
npa.theorem-invention.proof-task.authoring-command.hash.v1	unrelated	-	reviewed_outside_changed_term_local_context_diagnostic_or_zeta_payload	npa-core/crates/npa-api/src/trust.rs	2793	1
npa.theorem-invention.proof-task.authoring-command.v1	unrelated	-	reviewed_outside_changed_term_local_context_diagnostic_or_zeta_payload	npa-core/crates/npa-api/src/trust.rs	679	1
npa.theorem-invention.proof-task.handoff.hash.v1	retain-with-domain-separated-child	npa.theorem-invention.proof-task.handoff.hash.v1	unchanged_theorem_invention_envelope_commits_new_environment_import_certificate_or_parser_boundaries	npa-core/crates/npa-api/src/trust.rs	2861	1
npa.theorem-invention.proof-task.handoff.v1	retain-with-domain-separated-child	npa.theorem-invention.proof-task.handoff.v1	unchanged_theorem_invention_envelope_commits_new_environment_import_certificate_or_parser_boundaries	npa-core/crates/npa-api/src/trust.rs	685	1
npa.theorem-invention.proof-task.package-side-effect.hash.v1	unrelated	-	reviewed_outside_changed_term_local_context_diagnostic_or_zeta_payload	npa-core/crates/npa-api/src/trust.rs	2808	1
npa.theorem-invention.proof-task.package-side-effect.v1	unrelated	-	reviewed_outside_changed_term_local_context_diagnostic_or_zeta_payload	npa-core/crates/npa-api/src/trust.rs	681	1
npa.theorem-invention.typecheck.blocker.hash.v1	retain-with-domain-separated-child	npa.theorem-invention.typecheck.blocker.hash.v1	unchanged_theorem_invention_envelope_commits_new_environment_import_certificate_or_parser_boundaries	npa-core/crates/npa-api/src/trust.rs	2443	1
npa.theorem-invention.typecheck.blocker.v1	retain-with-domain-separated-child	npa.theorem-invention.typecheck.blocker.v1	unchanged_theorem_invention_envelope_commits_new_environment_import_certificate_or_parser_boundaries	npa-core/crates/npa-api/src/trust.rs	677	1
npa.theorem-invention.typecheck.handoff.hash.v1	retain-with-domain-separated-child	npa.theorem-invention.typecheck.handoff.hash.v1	unchanged_theorem_invention_envelope_commits_new_environment_import_certificate_or_parser_boundaries	npa-core/crates/npa-api/src/trust.rs	2426	1
npa.theorem-invention.typecheck.handoff.v1	retain-with-domain-separated-child	npa.theorem-invention.typecheck.handoff.v1	unchanged_theorem_invention_envelope_commits_new_environment_import_certificate_or_parser_boundaries	npa-core/crates/npa-api/src/trust.rs	675	1
npa.theorem-invention.typecheck.import-closure.hash.v1	retain-with-domain-separated-child	npa.theorem-invention.typecheck.import-closure.hash.v1	unchanged_theorem_invention_envelope_commits_new_environment_import_certificate_or_parser_boundaries	npa-core/crates/npa-api/src/trust.rs	2342	1
npa.theorem-invention.typecheck.import-closure.v1	retain-with-domain-separated-child	npa.theorem-invention.typecheck.import-closure.v1	unchanged_theorem_invention_envelope_commits_new_environment_import_certificate_or_parser_boundaries	npa-core/crates/npa-api/src/trust.rs	669	1
npa.theorem-invention.typecheck.missing-import.hash.v1	unrelated	-	reviewed_outside_changed_term_local_context_diagnostic_or_zeta_payload	npa-core/crates/npa-api/src/trust.rs	2503	1
npa.theorem-invention.typecheck.request.hash.v1	retain-with-domain-separated-child	npa.theorem-invention.typecheck.request.hash.v1	unchanged_theorem_invention_envelope_commits_new_environment_import_certificate_or_parser_boundaries	npa-core/crates/npa-api/src/trust.rs	2398	1
npa.theorem-invention.typecheck.request.v1	retain-with-domain-separated-child	npa.theorem-invention.typecheck.request.v1	unchanged_theorem_invention_envelope_commits_new_environment_import_certificate_or_parser_boundaries	npa-core/crates/npa-api/src/trust.rs	673	1
npa.theorem-invention.typecheck.witness.hash.v1	retain-with-domain-separated-child	npa.theorem-invention.typecheck.witness.hash.v1	unchanged_theorem_invention_envelope_commits_new_environment_import_certificate_or_parser_boundaries	npa-core/crates/npa-api/src/trust.rs	2360	1
npa.theorem-invention.typecheck.witness.v1	retain-with-domain-separated-child	npa.theorem-invention.typecheck.witness.v1	unchanged_theorem_invention_envelope_commits_new_environment_import_certificate_or_parser_boundaries	npa-core/crates/npa-api/src/trust.rs	671	1
npa.theorem-invention.verification-command.hash.v1	unrelated	-	reviewed_outside_changed_term_local_context_diagnostic_or_zeta_payload	npa-core/crates/npa-api/src/trust.rs	2289	1
npa.theorem-invention.verification-command.v1	unrelated	-	reviewed_outside_changed_term_local_context_diagnostic_or_zeta_payload	npa-core/crates/npa-api/src/trust.rs	667	1
npa.true-batching.elapsed.v0.2	unrelated	-	reviewed_outside_changed_term_local_context_diagnostic_or_zeta_payload	npa-core/crates/npa-api/examples/bench_true_batching.rs	31	1
npa.verified-artifact-identity.hash.v1	retain-with-domain-separated-child	npa.verified-artifact-identity.hash.v1	unchanged_verified_artifact_layout_commits_new_candidate_certificate_and_verifier_hashes	npa-core/crates/npa-api/src/trust.rs	401	1
npa.verified-artifact-identity.v1	retain-with-domain-separated-child	npa.verified-artifact-identity.v1	unchanged_verified_artifact_layout_commits_new_candidate_certificate_and_verifier_hashes	npa-core/crates/npa-api/src/trust.rs	57	1
